region,day,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,Dayduration_Min
Bourgogne-Franche-Comté,2009/11/23,9.5,35.0,90.5,9.0625,541.0
Bourgogne-Franche-Comté,2009/11/24,10.5,31.5,93.0,9.9375,539.0
Bourgogne-Franche-Comté,2009/11/25,9.0,24.0,67.0,9.6875,537.0
Bourgogne-Franche-Comté,2009/11/26,7.5,24.0,87.5,10.0,534.5
Bourgogne-Franche-Comté,2009/11/27,7.5,26.0,87.5,10.0,533.0
Bourgogne-Franche-Comté,2009/11/28,7.5,17.20702084312804,78.5,9.9375,531.0
Bourgogne-Franche-Comté,2009/11/29,8.5,32.0,93.5,8.9375,529.0
Bourgogne-Franche-Comté,2009/11/30,4.0,10.0,92.0,9.164969099354433,527.0
Bourgogne-Franche-Comté,2009/12/01,3.5,7.5,92.5,9.164969099354433,525.5
Bourgogne-Franche-Comté,2009/12/02,2.0,18.0,88.5,8.25,524.0
Bourgogne-Franche-Comté,2009/12/03,5.5,20.0,93.5,8.375,523.0
Bourgogne-Franche-Comté,2009/12/04,2.5,12.5,92.5,9.164969099354433,521.5
Bourgogne-Franche-Comté,2009/12/05,3.0,23.0,87.5,8.375,519.5
Bourgogne-Franche-Comté,2009/12/06,8.0,30.5,85.5,9.9375,518.5
Bourgogne-Franche-Comté,2009/12/07,8.0,17.5,96.5,7.0,517.5
Bourgogne-Franche-Comté,2009/12/08,4.0,18.0,93.0,8.0625,515.5
Bourgogne-Franche-Comté,2009/12/09,5.5,9.5,89.0,7.1875,514.5
Bourgogne-Franche-Comté,2009/12/10,9.0,13.5,96.0,7.3125,514.0
Bourgogne-Franche-Comté,2009/12/11,5.0,19.5,94.5,7.875,513.0
Bourgogne-Franche-Comté,2009/12/12,1.5,27.5,83.5,7.75,512.0
Bourgogne-Franche-Comté,2009/12/13,-1.5,31.0,77.0,9.1875,511.5
Bourgogne-Franche-Comté,2009/12/14,-2.0,27.5,69.5,10.0,511.0
Bourgogne-Franche-Comté,2009/12/15,-4.0,19.5,72.0,10.0,510.0
Bourgogne-Franche-Comté,2009/12/16,-3.0,11.5,80.5,9.5,509.5
Bourgogne-Franche-Comté,2009/12/17,-4.0,9.5,77.0,10.0,509.5
Bourgogne-Franche-Comté,2009/12/18,-4.5,13.5,89.5,7.6875,509.0
Bourgogne-Franche-Comté,2009/12/19,-8.5,18.5,91.5,7.875,508.5
Bourgogne-Franche-Comté,2009/12/20,-6.0,17.20702084312804,92.5,6.25,508.5
Bourgogne-Franche-Comté,2009/12/21,-0.5,23.0,92.5,9.0,508.0
Bourgogne-Franche-Comté,2009/12/22,5.5,36.0,97.0,8.1875,508.5
Bourgogne-Franche-Comté,2009/12/23,1.5,15.0,97.5,9.164969099354433,508.0
Bourgogne-Franche-Comté,2009/12/24,3.5,17.0,97.0,9.164969099354433,509.0
Bourgogne-Franche-Comté,2009/12/25,2.5,28.0,91.5,8.5,509.0
Bourgogne-Franche-Comté,2009/12/26,0.0,11.0,84.0,8.0,509.0
Bourgogne-Franche-Comté,2009/12/27,0.5,29.0,86.5,9.5625,510.0
Bourgogne-Franche-Comté,2009/12/28,2.0,12.5,85.5,7.8125,510.5
Bourgogne-Franche-Comté,2009/12/29,7.0,34.5,95.5,9.5625,511.0
Bourgogne-Franche-Comté,2009/12/30,8.0,29.5,96.5,9.0,512.0
Bourgogne-Franche-Comté,2009/12/31,7.0,19.0,94.5,7.8125,512.5
Bretagne,2009/01/01,-1.0,18.0,91.0,10.0,507.0
Bretagne,2009/01/02,-3.0,21.0,87.0,9.0,508.0
Bretagne,2009/01/03,-2.0,24.0,90.0,10.0,509.0
Bretagne,2009/01/04,-5.0,6.0,75.0,10.0,510.0
Bretagne,2009/01/05,0.0,17.0,97.0,9.5,511.0
Bretagne,2009/01/06,-4.0,22.0,82.0,9.375,513.0
Bretagne,2009/01/07,-5.0,15.0,92.0,10.0,515.0
Bretagne,2009/01/08,-2.0,21.0,96.0,9.0,516.0
Bretagne,2009/01/09,-5.0,8.0,84.0,10.0,518.0
Bretagne,2009/01/10,-3.0,8.0,78.0,10.0,519.0
Bretagne,2009/01/11,-1.0,23.0,96.0,10.0,522.0
Bretagne,2009/01/12,5.0,34.0,89.0,9.0,523.0
Bretagne,2009/01/13,6.0,17.0,96.0,8.625,525.0
Bretagne,2009/01/14,3.0,17.0,96.0,7.375,527.0
Bretagne,2009/01/15,3.0,23.0,95.0,10.0,529.0
Bretagne,2009/01/16,6.0,20.0,97.0,7.75,531.0
Bretagne,2009/01/17,9.0,31.0,89.0,10.0,533.0
Bretagne,2009/01/18,6.0,32.0,87.0,9.75,535.0
Bretagne,2009/01/19,3.0,33.0,91.0,9.0,538.0
Bretagne,2009/01/20,2.0,18.0,94.0,9.375,540.0
Bretagne,2009/01/21,1.0,24.0,94.0,8.875,543.0
Bretagne,2009/01/22,9.0,30.0,93.0,8.875,545.0
Bretagne,2009/01/23,5.0,17.20702084312804,83.0,10.0,548.0
Bretagne,2009/01/24,2.0,30.0,99.0,9.875,550.0
Bretagne,2009/01/25,5.0,26.0,95.0,7.625,553.0
Bretagne,2009/01/26,3.0,15.0,95.0,8.0,555.0
Bretagne,2009/01/27,4.0,15.0,96.0,9.164969099354433,558.0
Bretagne,2009/01/28,4.0,21.0,97.0,9.25,560.0
Bretagne,2009/01/29,1.0,23.0,87.0,10.0,564.0
Bretagne,2009/01/30,3.0,28.0,70.0,10.0,566.0
Bretagne,2009/01/31,3.0,22.0,89.0,10.0,569.0
Bretagne,2009/02/01,-1.0,35.0,72.0,10.0,572.0
Bretagne,2009/02/02,-2.0,22.0,79.0,10.0,575.0
Bretagne,2009/02/03,-1.0,23.0,84.0,10.0,578.0
Bretagne,2009/02/04,0.0,29.0,95.0,9.875,581.0
Bretagne,2009/02/05,6.0,22.0,93.0,9.75,584.0
Bretagne,2009/02/06,5.0,33.0,95.0,7.875,587.0
Bretagne,2009/02/07,2.0,29.0,90.0,9.375,590.0
Bretagne,2009/02/08,2.0,26.0,93.0,10.0,594.0
Bretagne,2009/02/09,4.0,17.20702084312804,100.0,10.0,596.0
Bretagne,2009/02/10,4.0,32.0,85.0,9.875,600.0
Bretagne,2009/02/11,5.0,19.0,91.0,9.0,602.0
Bretagne,2009/02/12,2.0,17.0,77.0,10.0,606.0
Bretagne,2009/02/13,6.0,24.0,92.0,9.0,610.0
Bretagne,2009/02/14,1.0,12.0,84.0,7.0,612.0
Bretagne,2009/02/15,0.0,8.0,85.0,10.0,616.0
Bretagne,2009/02/16,4.0,21.0,93.0,6.75,619.0
Bretagne,2009/02/17,6.0,20.0,93.0,7.75,622.0
Bretagne,2009/02/18,7.0,9.0,98.0,9.164969099354433,626.0
Bretagne,2009/02/19,3.0,8.0,90.0,7.0,629.0
Bretagne,2009/02/20,6.0,12.0,92.0,8.0,632.0
Bretagne,2009/02/21,5.0,16.0,89.0,8.0,635.0
Bretagne,2009/02/22,7.0,26.0,92.0,9.0,639.0
Bretagne,2009/02/23,6.0,18.0,91.0,6.5,643.0
Bretagne,2009/02/24,6.0,12.0,92.0,6.5,646.0
Bretagne,2009/02/25,4.0,6.0,87.0,7.0,649.0
Bretagne,2009/02/26,5.0,14.0,90.0,7.0,652.0
Bretagne,2009/02/27,6.0,11.0,94.0,9.164969099354433,656.0
Bretagne,2009/02/28,6.0,14.0,90.0,9.0,659.0
Bretagne,2009/03/01,6.0,18.0,88.0,8.0,663.0
Bretagne,2009/03/02,5.0,15.0,88.0,7.75,667.0
Bretagne,2009/03/03,7.0,35.0,86.0,10.0,670.0
Bretagne,2009/03/04,3.0,17.0,94.0,8.375,674.0
Bretagne,2009/03/05,3.0,23.0,100.0,8.625,677.0
Bretagne,2009/03/06,5.0,14.0,84.0,10.0,681.0
Bretagne,2009/03/07,8.0,23.0,87.0,9.164969099354433,684.0
Bretagne,2009/03/08,7.0,30.0,94.0,9.875,688.0
Bretagne,2009/03/09,7.0,24.0,79.0,10.0,691.0
Bretagne,2009/03/10,8.0,28.0,96.0,9.875,695.0
Bretagne,2009/03/11,8.0,11.0,93.0,6.25,698.0
Bretagne,2009/03/12,9.0,12.0,93.0,9.164969099354433,702.0
Bretagne,2009/03/13,9.0,13.0,90.0,6.75,705.0
Bretagne,2009/03/14,9.0,23.0,84.0,9.0,709.0
Bretagne,2009/03/15,8.0,10.0,88.0,9.164969099354433,712.0
Bretagne,2009/03/16,8.0,13.0,88.0,9.0,716.0
Bretagne,2009/03/17,10.0,21.0,79.0,10.0,719.0
Bretagne,2009/03/18,10.0,14.0,77.0,10.0,723.0
Bretagne,2009/03/19,10.0,19.0,67.0,10.0,726.0
Bretagne,2009/03/20,8.0,20.0,77.0,10.0,730.0
Bretagne,2009/03/21,6.0,14.0,70.0,10.0,733.0
Bretagne,2009/03/22,7.0,18.0,91.0,7.75,737.0
Bretagne,2009/03/23,9.0,23.0,80.0,6.75,740.0
Bretagne,2009/03/24,7.0,20.0,71.0,10.0,745.0
Bretagne,2009/03/25,8.0,27.0,89.0,9.0,748.0
Bretagne,2009/03/26,8.0,27.0,84.0,9.0,752.0
Bretagne,2009/03/27,7.0,23.0,87.0,8.875,755.0
Bretagne,2009/03/28,6.0,23.0,86.0,9.875,759.0
Bretagne,2009/03/29,7.0,10.0,77.0,7.0,762.0
Bretagne,2009/03/30,7.0,8.0,84.0,10.0,765.0
Bretagne,2009/03/31,8.0,15.0,71.0,10.0,769.0
Bretagne,2009/04/01,10.0,22.0,74.0,10.0,772.0
Bretagne,2009/04/02,11.0,15.0,80.0,6.5,776.0
Bretagne,2009/04/03,10.0,12.0,77.0,6.75,779.0
Bretagne,2009/04/04,8.0,5.0,96.0,9.164969099354433,783.0
Bretagne,2009/04/05,10.0,6.0,79.0,10.0,786.0
Bretagne,2009/04/06,11.0,25.0,81.0,9.375,790.0
Bretagne,2009/04/07,10.0,21.0,77.0,6.625,793.0
Bretagne,2009/04/08,12.0,28.0,97.0,10.0,796.0
Bretagne,2009/04/09,11.0,28.0,87.0,10.0,800.0
Bretagne,2009/04/10,9.0,13.0,96.0,9.164969099354433,803.0
Bretagne,2009/04/11,8.0,14.0,88.0,8.0,807.0
Bretagne,2009/04/12,11.0,13.0,80.0,9.0,810.0
Bretagne,2009/04/13,11.0,17.0,75.0,6.5,814.0
Bretagne,2009/04/14,11.0,12.0,90.0,9.164969099354433,817.0
Bretagne,2009/04/15,6.0,11.0,98.0,9.164969099354433,820.0
Bretagne,2009/04/16,10.0,18.0,89.0,10.0,824.0
Bretagne,2009/04/17,11.0,15.0,88.0,6.5,827.0
Bretagne,2009/04/18,10.0,13.0,90.0,9.164969099354433,831.0
Bretagne,2009/04/19,9.0,16.0,94.0,6.75,834.0
Bretagne,2009/04/20,12.0,13.0,83.0,9.164969099354433,836.0
Bretagne,2009/04/21,13.0,20.0,73.0,6.75,840.0
Bretagne,2009/04/22,14.0,6.0,83.0,9.164969099354433,843.0
Bretagne,2009/04/23,15.0,8.0,77.0,6.75,847.0
Bretagne,2009/04/24,14.0,20.0,71.0,10.0,850.0
Bretagne,2009/04/25,11.0,19.0,68.0,9.25,853.0
Bretagne,2009/04/26,10.0,18.0,81.0,8.0,856.0
Bretagne,2009/04/27,9.0,26.0,96.0,8.875,859.0
Bretagne,2009/04/28,8.0,17.0,98.0,9.164969099354433,863.0
Bretagne,2009/04/29,10.0,14.0,81.0,9.164969099354433,865.0
Bretagne,2009/04/30,11.0,17.0,97.0,7.625,869.0
Bretagne,2009/05/01,12.0,11.0,81.0,8.0,872.0
Bretagne,2009/05/02,14.0,12.0,82.0,9.164969099354433,874.0
Bretagne,2009/05/03,11.0,20.0,97.0,6.625,878.0
Bretagne,2009/05/04,12.0,16.0,69.0,10.0,880.0
Bretagne,2009/05/05,12.0,13.0,88.0,6.625,884.0
Bretagne,2009/05/06,14.0,7.0,76.0,7.75,886.0
Bretagne,2009/05/07,15.0,12.0,74.0,7.75,889.0
Bretagne,2009/05/08,14.0,20.0,72.0,8.75,892.0
Bretagne,2009/05/09,14.0,13.0,72.0,10.0,895.0
Bretagne,2009/05/10,16.0,12.0,95.0,8.5,898.0
Bretagne,2009/05/11,15.0,27.0,90.0,7.25,901.0
Bretagne,2009/05/12,11.0,16.0,96.0,7.0,903.0
Bretagne,2009/05/13,16.0,9.0,89.0,6.875,907.0
Bretagne,2009/05/14,15.0,15.0,93.0,7.625,909.0
Bretagne,2009/05/15,10.0,25.0,73.0,7.75,911.0
Bretagne,2009/05/16,12.0,25.0,71.0,9.875,913.0
Bretagne,2009/05/17,13.0,31.0,77.0,10.0,917.0
Bretagne,2009/05/18,12.0,24.0,81.0,10.0,919.0
Bretagne,2009/05/19,14.0,23.0,71.0,9.0,921.0
Bretagne,2009/05/20,17.0,4.0,81.0,7.75,924.0
Bretagne,2009/05/21,15.0,15.0,76.0,7.75,926.0
Bretagne,2009/05/22,15.0,12.0,73.0,9.0,928.0
Bretagne,2009/05/23,15.0,17.0,99.0,8.75,930.0
Bretagne,2009/05/24,17.0,6.0,95.0,9.164969099354433,932.0
Bretagne,2009/05/25,17.0,18.0,86.0,9.164969099354433,934.0
Bretagne,2009/05/26,12.0,27.0,91.0,9.5,937.0
Bretagne,2009/05/27,14.0,18.0,74.0,8.0,939.0
Bretagne,2009/05/28,14.0,13.0,89.0,6.5,941.0
Bretagne,2009/05/29,19.0,20.0,74.0,7.5,943.0
Bretagne,2009/05/30,17.0,21.0,71.0,10.0,945.0
Bretagne,2009/05/31,19.0,18.0,73.0,10.0,946.0
Bretagne,2009/06/01,20.0,19.0,70.0,7.75,948.0
Bretagne,2009/06/02,20.0,18.0,65.0,10.0,950.0
Bretagne,2009/06/03,19.0,11.0,69.0,10.0,951.0
Bretagne,2009/06/04,18.0,14.0,65.0,10.0,952.0
Bretagne,2009/06/05,14.0,11.0,82.0,10.0,953.0
Bretagne,2009/06/06,13.0,15.0,93.0,8.75,955.0
Bretagne,2009/06/07,12.0,24.0,79.0,8.0,956.0
Bretagne,2009/06/08,10.0,17.0,97.0,6.75,957.0
Bretagne,2009/06/09,14.0,23.0,90.0,7.625,958.0
Bretagne,2009/06/10,10.0,28.0,99.0,6.5,959.0
Bretagne,2009/06/11,16.0,9.0,71.0,7.75,960.0
Bretagne,2009/06/12,15.0,12.0,86.0,6.75,961.0
Bretagne,2009/06/13,20.0,8.0,87.0,7.5,962.0
Bretagne,2009/06/14,18.0,17.0,85.0,6.5,962.0
Bretagne,2009/06/15,16.0,10.0,69.0,8.875,963.0
Bretagne,2009/06/16,18.0,5.0,70.0,7.75,963.0
Bretagne,2009/06/17,19.0,17.0,66.0,10.0,964.0
Bretagne,2009/06/18,15.0,11.0,93.0,6.75,964.0
Bretagne,2009/06/19,16.0,18.0,62.0,9.0,964.0
Bretagne,2009/06/20,16.0,19.0,67.0,7.75,964.0
Bretagne,2009/06/21,17.0,17.0,66.0,8.75,964.0
Bretagne,2009/06/22,18.0,15.0,66.0,7.75,964.0
Bretagne,2009/06/23,18.0,17.0,63.0,10.0,964.0
Bretagne,2009/06/24,20.0,17.0,75.0,9.875,964.0
Bretagne,2009/06/25,21.0,9.0,80.0,8.625,963.0
Bretagne,2009/06/26,20.0,13.0,85.0,6.75,963.0
Bretagne,2009/06/27,20.0,7.0,76.0,7.5,962.0
Bretagne,2009/06/28,23.0,15.0,71.0,9.75,962.0
Bretagne,2009/06/29,23.0,13.0,78.0,8.875,961.0
Bretagne,2009/06/30,23.0,10.0,89.0,8.25,961.0
Bretagne,2009/07/01,26.0,7.0,76.0,7.5,959.0
Bretagne,2009/07/02,19.0,13.0,96.0,9.5,959.0
Bretagne,2009/07/03,20.0,10.0,78.0,7.75,958.0
Bretagne,2009/07/04,19.0,17.0,76.0,9.0,956.0
Bretagne,2009/07/05,19.0,19.0,78.0,8.75,955.0
Bretagne,2009/07/06,17.0,21.0,83.0,7.625,955.0
Bretagne,2009/07/07,17.0,21.0,86.0,10.0,953.0
Bretagne,2009/07/08,17.0,18.0,66.0,7.75,951.0
Bretagne,2009/07/09,16.0,12.0,80.0,9.0,950.0
Bretagne,2009/07/10,17.0,10.0,63.0,9.0,948.0
Bretagne,2009/07/11,17.0,13.0,76.0,10.0,947.0
Bretagne,2009/07/12,19.0,13.0,83.0,8.0,945.0
Bretagne,2009/07/13,19.0,19.0,70.0,7.75,943.0
Bretagne,2009/07/14,18.0,27.0,84.0,7.625,941.0
Bretagne,2009/07/15,20.0,21.0,63.0,10.0,939.0
Bretagne,2009/07/16,20.0,18.0,72.0,7.75,938.0
Bretagne,2009/07/17,15.0,30.0,77.0,9.875,936.0
Bretagne,2009/07/18,15.0,24.0,97.0,9.875,934.0
Bretagne,2009/07/19,17.0,18.0,79.0,9.875,932.0
Bretagne,2009/07/20,16.0,5.0,87.0,8.0,930.0
Bretagne,2009/07/21,17.0,23.0,87.0,9.0,928.0
Bretagne,2009/07/22,14.0,18.0,97.0,8.25,925.0
Bretagne,2009/07/23,17.0,20.0,90.0,9.164969099354433,922.0
Bretagne,2009/07/24,17.0,22.0,84.0,7.625,920.0
Bretagne,2009/07/25,18.0,9.0,71.0,6.5,918.0
Bretagne,2009/07/26,19.0,16.0,62.0,10.0,916.0
Bretagne,2009/07/27,15.0,12.0,94.0,8.75,913.0
Bretagne,2009/07/28,18.0,15.0,63.0,8.0,910.0
Bretagne,2009/07/29,17.0,24.0,85.0,7.875,908.0
Bretagne,2009/07/30,17.0,16.0,64.0,9.0,905.0
Bretagne,2009/07/31,19.0,12.0,61.0,10.0,903.0
Bretagne,2009/08/01,15.0,15.0,97.0,7.5,900.0
Bretagne,2009/08/02,16.0,13.0,71.0,10.0,897.0
Bretagne,2009/08/03,14.0,18.0,87.0,8.0,895.0
Bretagne,2009/08/04,20.0,17.0,72.0,10.0,891.0
Bretagne,2009/08/05,24.0,10.0,73.0,10.0,889.0
Bretagne,2009/08/06,16.0,15.0,95.0,9.875,886.0
Bretagne,2009/08/07,17.0,17.0,77.0,8.0,882.0
Bretagne,2009/08/08,18.0,17.0,70.0,6.75,880.0
Bretagne,2009/08/09,19.0,14.0,72.0,10.0,877.0
Bretagne,2009/08/10,18.0,17.0,70.0,7.5,874.0
Bretagne,2009/08/11,18.0,12.0,81.0,8.0,871.0
Bretagne,2009/08/12,20.0,12.0,71.0,7.5,868.0
Bretagne,2009/08/13,19.0,12.0,81.0,6.25,864.0
Bretagne,2009/08/14,20.0,5.0,68.0,6.75,862.0
Bretagne,2009/08/15,23.0,10.0,61.0,10.0,859.0
Bretagne,2009/08/16,21.0,9.0,69.0,9.0,855.0
Bretagne,2009/08/17,18.0,8.0,67.0,10.0,852.0
Bretagne,2009/08/18,20.0,8.0,70.0,9.0,850.0
Bretagne,2009/08/19,24.0,8.0,58.0,10.0,846.0
Bretagne,2009/08/20,19.0,20.0,87.0,10.0,843.0
Bretagne,2009/08/21,17.0,14.0,65.0,9.0,840.0
Bretagne,2009/08/22,20.0,10.0,65.0,10.0,836.0
Bretagne,2009/08/23,22.0,11.0,60.0,6.5,833.0
Bretagne,2009/08/24,19.0,15.0,79.0,8.875,831.0
Bretagne,2009/08/25,18.0,16.0,62.0,8.0,827.0
Bretagne,2009/08/26,20.0,25.0,70.0,8.0,824.0
Bretagne,2009/08/27,19.0,17.0,75.0,7.0,821.0
Bretagne,2009/08/28,17.0,19.0,58.0,10.0,817.0
Bretagne,2009/08/29,17.0,13.0,61.0,8.0,814.0
Bretagne,2009/08/30,15.0,11.0,67.0,10.0,810.0
Bretagne,2009/08/31,21.0,18.0,48.0,8.0,807.0
Bretagne,2009/09/01,18.0,27.0,67.0,9.0,804.0
Bretagne,2009/09/02,16.0,29.0,89.0,9.875,800.0
Bretagne,2009/09/03,16.0,21.0,64.0,10.0,797.0
Bretagne,2009/09/04,15.0,27.0,71.0,9.625,794.0
Bretagne,2009/09/05,15.0,12.0,72.0,9.0,790.0
Bretagne,2009/09/06,16.0,12.0,75.0,7.0,787.0
Bretagne,2009/09/07,19.0,8.0,58.0,10.0,783.0
Bretagne,2009/09/08,21.0,10.0,64.0,10.0,780.0
Bretagne,2009/09/09,19.0,22.0,74.0,10.0,777.0
Bretagne,2009/09/10,17.0,22.0,74.0,10.0,773.0
Bretagne,2009/09/11,17.0,22.0,60.0,10.0,770.0
Bretagne,2009/09/12,16.0,23.0,66.0,10.0,767.0
Bretagne,2009/09/13,17.0,26.0,69.0,10.0,763.0
Bretagne,2009/09/14,16.0,22.0,69.0,10.0,759.0
Bretagne,2009/09/15,15.0,19.0,76.0,9.875,755.0
Bretagne,2009/09/16,15.0,19.0,83.0,9.0,752.0
Bretagne,2009/09/17,15.0,18.0,86.0,8.875,749.0
Bretagne,2009/09/18,17.0,11.0,83.0,10.0,745.0
Bretagne,2009/09/19,15.0,12.0,96.0,6.75,742.0
Bretagne,2009/09/20,16.0,16.0,81.0,10.0,738.0
Bretagne,2009/09/21,15.0,9.0,86.0,6.5,735.0
Bretagne,2009/09/22,15.0,8.0,80.0,9.0,732.0
Bretagne,2009/09/23,17.0,11.0,68.0,10.0,727.0
Bretagne,2009/09/24,17.0,15.0,81.0,6.5,724.0
Bretagne,2009/09/25,15.0,17.0,70.0,7.5,720.0
Bretagne,2009/09/26,15.0,15.0,70.0,8.0,717.0
Bretagne,2009/09/27,16.0,15.0,71.0,8.0,714.0
Bretagne,2009/09/28,16.0,15.0,75.0,6.25,710.0
Bretagne,2009/09/29,15.0,16.0,78.0,6.25,707.0
Bretagne,2009/09/30,15.0,13.0,77.0,6.25,703.0
Bretagne,2009/10/01,14.0,16.0,77.0,6.25,700.0
Bretagne,2009/10/02,12.0,12.0,75.0,6.75,697.0
Bretagne,2009/10/03,12.0,18.0,75.0,7.0,693.0
Bretagne,2009/10/04,14.0,7.0,91.0,9.0,690.0
Bretagne,2009/10/05,17.0,23.0,95.0,7.75,686.0
Bretagne,2009/10/06,18.0,26.0,91.0,8.75,682.0
Bretagne,2009/10/07,17.0,18.0,88.0,6.625,678.0
Bretagne,2009/10/08,16.0,18.0,95.0,9.164969099354433,675.0
Bretagne,2009/10/09,15.0,16.0,93.0,6.5,671.0
Bretagne,2009/10/10,14.0,15.0,87.0,8.0,668.0
Bretagne,2009/10/11,16.0,20.0,85.0,7.75,665.0
Bretagne,2009/10/12,12.0,16.0,75.0,10.0,662.0
Bretagne,2009/10/13,10.0,8.0,88.0,9.164969099354433,659.0
Bretagne,2009/10/14,11.0,16.0,78.0,7.0,655.0
Bretagne,2009/10/15,7.0,20.0,63.0,10.0,652.0
Bretagne,2009/10/16,12.0,19.0,87.0,7.75,648.0
Bretagne,2009/10/17,9.0,20.0,75.0,9.0,645.0
Bretagne,2009/10/18,6.0,5.0,86.0,10.0,641.0
Bretagne,2009/10/19,7.0,22.0,57.0,10.0,638.0
Bretagne,2009/10/20,12.0,24.0,95.0,7.0,634.0
Bretagne,2009/10/21,11.0,23.0,88.0,10.0,632.0
Bretagne,2009/10/22,10.0,17.0,95.0,8.875,628.0
Bretagne,2009/10/23,14.0,18.0,90.0,6.375,625.0
Bretagne,2009/10/24,15.0,21.0,96.0,9.875,621.0
Bretagne,2009/10/25,11.0,14.0,86.0,9.164969099354433,619.0
Bretagne,2009/10/26,11.0,13.0,91.0,7.0,615.0
Bretagne,2009/10/27,11.0,20.0,71.0,10.0,611.0
Bretagne,2009/10/28,12.0,5.0,92.0,10.0,609.0
Bretagne,2009/10/29,13.0,13.0,78.0,9.0,605.0
Bretagne,2009/10/30,12.0,10.0,77.0,10.0,602.0
Bretagne,2009/10/31,13.0,17.0,91.0,9.0,599.0
Bretagne,2009/11/01,12.0,36.0,94.0,8.625,596.0
Bretagne,2009/11/02,6.0,27.0,96.0,9.0,593.0
Bretagne,2009/11/03,13.0,31.0,90.0,10.0,590.0
Bretagne,2009/11/04,9.0,24.0,81.0,10.0,587.0
Bretagne,2009/11/05,8.0,27.0,87.0,10.0,584.0
Bretagne,2009/11/06,7.0,22.0,93.0,8.875,581.0
Bretagne,2009/11/07,7.0,26.0,82.0,9.75,578.0
Bretagne,2009/11/08,8.0,24.0,93.0,9.875,575.0
Bretagne,2009/11/09,6.0,14.0,92.0,9.164969099354433,572.0
Bretagne,2009/11/10,6.0,22.0,98.0,6.625,569.0
Bretagne,2009/11/11,7.0,22.0,96.0,9.164969099354433,567.0
Bretagne,2009/11/12,11.0,27.0,93.0,9.0,564.0
Bretagne,2009/11/13,14.0,36.0,88.0,10.0,561.0
Bretagne,2009/11/14,11.0,17.20702084312804,82.0,9.375,558.0
Bretagne,2009/11/15,10.0,17.0,94.0,9.625,556.0
Bretagne,2009/11/16,11.0,21.0,87.0,10.0,553.0
Bretagne,2009/11/17,9.0,22.0,93.0,9.875,551.0
Bretagne,2009/11/18,10.0,29.0,89.0,10.0,548.0
Bretagne,2009/11/19,9.0,24.0,93.0,10.0,546.0
Bretagne,2009/11/20,11.0,25.0,96.0,9.75,543.0
Bretagne,2009/11/21,13.0,32.0,92.0,9.875,541.0
Bretagne,2009/11/22,9.0,33.0,83.0,9.875,538.0
Bretagne,2009/11/23,12.0,17.20702084312804,93.0,9.875,536.0
Bretagne,2009/11/24,12.0,29.0,90.0,10.0,534.0
Bretagne,2009/11/25,8.0,27.0,91.0,9.875,531.0
Bretagne,2009/11/26,9.0,27.0,89.0,9.875,530.0
Bretagne,2009/11/27,7.0,24.0,90.0,10.0,527.0
Bretagne,2009/11/28,10.0,17.20702084312804,93.0,8.5,525.0
Bretagne,2009/11/29,6.0,26.0,89.0,10.0,524.0
Bretagne,2009/11/30,5.0,33.0,94.0,9.875,522.0
Bretagne,2009/12/01,5.0,26.0,89.0,10.0,520.0
Bretagne,2009/12/02,8.0,26.0,95.0,9.375,518.0
Bretagne,2009/12/03,4.0,27.0,90.0,9.625,517.0
Bretagne,2009/12/04,4.0,18.0,98.0,9.875,515.0
Bretagne,2009/12/05,10.0,26.0,92.0,9.875,513.0
Bretagne,2009/12/06,8.0,23.0,93.0,9.625,512.0
Bretagne,2009/12/07,8.0,32.0,91.0,10.0,511.0
Bretagne,2009/12/08,5.0,21.0,96.0,9.0,509.0
Bretagne,2009/12/09,12.0,21.0,96.0,8.625,508.0
Bretagne,2009/12/10,7.0,12.0,95.0,7.0,507.0
Bretagne,2009/12/11,4.0,20.0,94.0,10.0,506.0
Bretagne,2009/12/12,3.0,22.0,90.0,10.0,505.0
Bretagne,2009/12/13,0.0,29.0,80.0,10.0,504.0
Bretagne,2009/12/14,-1.0,23.0,77.0,10.0,503.0
Bretagne,2009/12/15,-4.0,9.0,67.0,10.0,504.0
Bretagne,2009/12/16,-5.0,5.0,66.0,10.0,503.0
Bretagne,2009/12/17,1.0,23.0,96.0,9.875,502.0
Bretagne,2009/12/18,-3.0,30.0,88.0,8.75,502.0
Bretagne,2009/12/19,-3.0,17.0,92.0,10.0,502.0
Bretagne,2009/12/20,-2.0,26.0,98.0,7.75,501.0
Bretagne,2009/12/21,0.0,25.0,97.0,7.875,502.0
Bretagne,2009/12/22,-1.0,7.0,95.0,7.0,501.0
Bretagne,2009/12/23,4.0,28.0,98.0,10.0,502.0
Bretagne,2009/12/24,1.0,27.0,100.0,8.625,501.0
Bretagne,2009/12/25,2.0,16.0,93.0,9.875,502.0
Bretagne,2009/12/26,4.0,23.0,96.0,10.0,503.0
Bretagne,2009/12/27,5.0,24.0,91.0,9.0,502.0
Bretagne,2009/12/28,3.0,26.0,99.0,8.0,503.0
Bretagne,2009/12/29,11.0,27.0,94.0,8.0,504.0
Bretagne,2009/12/30,8.0,13.0,97.0,9.164969099354433,505.0
Bretagne,2009/12/31,5.0,23.0,97.0,9.164969099354433,506.0
Centre-Val de Loire,2009/01/01,0.0,14.0,91.0,6.75,509.0
