region,day,TempMax_Deg,Wind_kmh,Wet_percent,Visibility_km,Dayduration_Min
Corse,2011/06/04,21.0,5.0,73.0,9.5,905.0
Corse,2011/06/05,20.0,7.0,87.0,8.875,906.0
Corse,2011/06/06,20.0,8.0,73.0,9.75,907.0
Corse,2011/06/07,18.0,15.0,89.0,9.625,908.0
Corse,2011/06/08,17.0,19.0,85.0,8.5,908.0
Corse,2011/06/09,19.0,23.0,60.0,10.0,909.0
Corse,2011/06/10,20.0,15.0,64.0,10.0,911.0
Corse,2011/06/11,19.0,20.0,73.0,9.375,911.0
Corse,2011/06/12,19.0,18.0,65.0,10.0,912.0
Corse,2011/06/13,21.0,15.0,79.0,10.0,912.0
Corse,2011/06/14,21.0,13.0,81.0,9.5,912.0
Corse,2011/06/15,23.0,11.0,69.0,9.5,913.0
Corse,2011/06/16,22.0,13.0,72.0,10.0,913.0
Corse,2011/06/17,23.0,10.0,63.0,10.0,914.0
Corse,2011/06/18,25.0,18.0,64.0,10.0,914.0
Corse,2011/06/19,19.0,22.0,58.0,10.0,914.0
Corse,2011/06/20,22.0,15.0,65.0,10.0,915.0
Corse,2011/06/21,23.0,7.0,68.0,10.0,914.0
Corse,2011/06/22,25.0,9.0,64.0,10.0,914.0
Corse,2011/06/23,25.0,10.0,60.0,10.0,914.0
Corse,2011/06/24,22.0,20.0,60.0,10.0,914.0
Corse,2011/06/25,24.0,10.0,63.0,10.0,913.0
Corse,2011/06/26,26.0,7.0,61.0,10.0,913.0
Corse,2011/06/27,24.0,14.0,60.0,10.0,913.0
Corse,2011/06/28,27.0,12.0,55.0,10.0,912.0
Corse,2011/06/29,25.0,13.0,73.0,10.0,912.0
Corse,2011/06/30,23.0,18.0,75.0,10.0,911.0
Corse,2011/07/01,23.0,16.0,69.0,10.0,911.0
Corse,2011/07/02,22.0,23.0,68.0,10.0,910.0
Corse,2011/07/03,23.0,14.0,68.0,10.0,910.0
Corse,2011/07/04,25.0,18.0,67.0,9.625,909.0
Corse,2011/07/05,22.0,19.0,78.0,8.875,908.0
Corse,2011/07/06,24.0,18.0,78.0,10.0,907.0
Corse,2011/07/07,26.0,8.0,59.0,10.0,906.0
Corse,2011/07/08,27.0,11.0,62.0,10.0,905.0
Corse,2011/07/09,25.0,10.0,74.0,10.0,904.0
Corse,2011/07/10,28.0,7.0,64.0,10.0,903.0
Corse,2011/07/11,27.0,8.0,63.0,10.0,901.0
Corse,2011/07/12,29.0,5.0,56.0,10.0,901.0
Corse,2011/07/13,29.0,21.0,73.0,9.875,899.0
Corse,2011/07/14,22.0,25.0,63.0,10.0,898.0
Corse,2011/07/15,22.0,22.0,53.0,10.0,896.0
Corse,2011/07/16,23.0,17.0,70.0,10.0,895.0
Corse,2011/07/17,25.0,15.0,59.0,10.0,894.0
Corse,2011/07/18,22.0,20.0,53.0,10.0,892.0
Corse,2011/07/19,20.0,23.0,89.0,9.5,890.0
Corse,2011/07/20,20.0,15.990932341315974,73.0,10.0,889.0
Corse,2011/07/21,21.0,23.0,75.0,10.0,887.0
Corse,2011/07/22,23.0,19.0,62.0,10.0,885.0
Corse,2011/07/23,21.0,29.0,59.0,10.0,883.0
Corse,2011/07/24,19.0,35.0,61.0,10.0,881.0
Corse,2011/07/25,21.0,18.0,66.0,10.0,879.0
Corse,2011/07/26,20.0,17.0,84.0,9.75,878.0
Corse,2011/07/27,18.0,6.0,88.0,9.25,877.0
Corse,2011/07/28,21.0,15.0,79.0,9.625,875.0
Corse,2011/07/29,21.0,18.0,71.0,10.0,872.0
Corse,2011/07/30,22.0,17.0,72.0,10.0,870.0
Corse,2011/07/31,21.0,14.0,82.0,9.875,868.0
Corse,2011/08/01,22.0,11.0,77.0,9.875,866.0
Corse,2011/08/02,24.0,4.0,71.0,10.0,864.0
Corse,2011/08/03,23.0,9.0,86.0,9.25,862.0
Corse,2011/08/04,24.0,14.0,77.0,10.0,860.0
Corse,2011/08/05,24.0,14.0,76.0,10.0,858.0
Corse,2011/08/06,25.0,12.0,70.0,10.0,855.0
Corse,2011/08/07,26.0,15.0,66.0,10.0,852.0
Corse,2011/08/08,24.0,18.0,74.0,10.0,850.0
Corse,2011/08/09,23.0,17.0,59.0,10.0,848.0
Corse,2011/08/10,24.0,6.0,59.0,10.0,845.0
Corse,2011/08/11,24.0,9.0,58.0,10.0,843.0
Corse,2011/08/12,24.0,19.0,61.0,10.0,840.0
Corse,2011/08/13,25.0,14.0,71.0,10.0,838.0
Corse,2011/08/14,26.0,4.0,65.0,10.0,836.0
Corse,2011/08/15,25.0,11.0,70.0,9.875,833.0
Corse,2011/08/16,25.0,13.0,73.0,10.0,831.0
Corse,2011/08/17,26.0,5.0,69.0,10.0,828.0
Corse,2011/08/18,27.0,7.0,61.0,10.0,826.0
Corse,2011/08/19,28.0,6.0,64.0,10.0,823.0
Corse,2011/08/20,28.0,10.0,63.0,10.0,821.0
Corse,2011/08/21,29.0,7.0,61.0,10.0,818.0
Corse,2011/08/22,30.0,3.0,55.0,10.0,816.0
Corse,2011/08/23,29.0,5.0,58.0,10.0,813.0
Corse,2011/08/24,28.0,9.0,54.0,10.0,811.0
Corse,2011/08/25,28.0,6.0,59.0,10.0,808.0
Corse,2011/08/26,29.0,14.0,58.0,10.0,805.0
Corse,2011/08/27,22.0,28.0,54.0,10.0,803.0
Corse,2011/08/28,22.0,14.0,66.0,10.0,800.0
Corse,2011/08/29,23.0,15.0,62.0,10.0,797.0
Corse,2011/08/30,24.0,15.0,64.0,10.0,795.0
Corse,2011/08/31,25.0,6.0,64.0,10.0,792.0
Corse,2011/09/01,27.0,7.0,69.0,9.625,789.0
Corse,2011/09/02,28.0,5.0,73.0,10.0,787.0
Corse,2011/09/03,25.0,10.0,80.0,8.25,784.0
Corse,2011/09/04,22.0,19.0,82.0,9.375,781.0
Corse,2011/09/05,24.0,19.0,79.0,10.0,779.0
Corse,2011/09/06,22.0,12.0,68.0,10.0,776.0
Corse,2011/09/07,22.0,20.0,64.0,10.0,773.0
Corse,2011/09/08,23.0,14.0,71.0,10.0,770.0
Corse,2011/09/09,24.0,14.0,76.0,10.0,768.0
Corse,2011/09/10,24.0,10.0,71.0,10.0,765.0
Corse,2011/09/11,25.0,7.0,71.0,10.0,762.0
Corse,2011/09/12,23.0,14.0,76.0,10.0,758.0
Corse,2011/09/13,24.0,7.0,74.0,10.0,756.0
Corse,2011/09/14,24.0,9.0,71.0,10.0,753.0
Corse,2011/09/15,25.0,6.0,71.0,10.0,750.0
Corse,2011/09/16,25.0,9.0,66.0,10.0,747.0
Corse,2011/09/17,24.0,9.0,68.0,10.0,745.0
Corse,2011/09/18,22.0,18.0,79.0,10.0,742.0
Corse,2011/09/19,17.0,15.990932341315974,68.0,9.5,739.0
Corse,2011/09/20,21.0,15.0,56.0,10.0,736.0
Corse,2011/09/21,23.0,13.0,53.0,10.0,734.0
Corse,2011/09/22,22.0,11.0,68.0,10.0,731.0
Corse,2011/09/23,22.0,9.0,67.0,10.0,728.0
Corse,2011/09/24,22.0,7.0,75.0,10.0,725.0
Corse,2011/09/25,21.0,5.0,77.0,9.75,723.0
Corse,2011/09/26,22.0,8.0,74.0,9.5,720.0
Corse,2011/09/27,24.0,9.0,69.0,10.0,717.0
Corse,2011/09/28,24.0,7.0,61.0,10.0,715.0
Corse,2011/09/29,23.0,10.0,57.0,10.0,712.0
Corse,2011/09/30,23.0,5.0,61.0,10.0,709.0
Corse,2011/10/01,23.0,6.0,61.0,10.0,706.0
Corse,2011/10/02,23.0,8.0,61.0,10.0,704.0
Corse,2011/10/03,23.0,8.0,63.0,10.0,701.0
Corse,2011/10/04,22.0,9.0,70.0,10.0,698.0
Corse,2011/10/05,23.0,9.0,68.0,10.0,696.0
Corse,2011/10/06,22.0,13.0,66.0,10.0,692.0
Corse,2011/10/07,19.0,35.0,61.0,10.0,689.0
Corse,2011/10/08,18.0,16.0,56.0,9.875,687.0
Corse,2011/10/09,18.0,21.0,80.07957407831464,10.0,684.0
Corse,2011/10/10,19.0,8.0,50.0,10.0,682.0
Corse,2011/10/11,22.0,8.0,72.0,10.0,679.0
Corse,2011/10/12,21.0,11.0,72.0,10.0,676.0
Corse,2011/10/13,22.0,7.0,80.0,10.0,674.0
Corse,2011/10/14,20.0,22.0,60.0,9.875,670.0
Corse,2011/10/15,17.0,26.0,80.07957407831464,10.0,668.0
Corse,2011/10/16,17.0,6.0,50.0,10.0,665.0
Corse,2011/10/17,18.0,9.0,60.0,10.0,662.0
Corse,2011/10/18,17.0,12.0,64.0,10.0,660.0
Corse,2011/10/19,17.0,15.0,66.0,10.0,657.0
Corse,2011/10/20,15.0,21.0,65.0,10.0,655.0
Corse,2011/10/21,15.0,13.0,73.0,9.75,651.0
Corse,2011/10/22,14.0,11.0,70.0,10.0,649.0
Corse,2011/10/23,15.0,7.0,75.0,9.875,646.0
Corse,2011/10/24,18.0,14.0,75.0,9.75,644.0
Corse,2011/10/25,18.0,24.0,88.0,9.25,642.0
Corse,2011/10/26,17.0,13.0,71.0,10.0,638.0
Corse,2011/10/27,17.0,14.0,72.0,10.0,636.0
Corse,2011/10/28,19.0,15.0,80.0,10.0,633.0
Corse,2011/10/29,19.0,12.0,83.0,9.875,631.0
Corse,2011/10/30,18.0,6.0,79.0,10.0,629.0
Corse,2011/10/31,17.0,9.0,83.0,9.125,625.0
Corse,2011/11/01,17.0,8.0,83.0,9.25,623.0
Corse,2011/11/02,17.0,9.0,83.0,10.0,621.0
Corse,2011/11/03,18.0,17.0,80.0,10.0,619.0
Corse,2011/11/04,19.0,23.0,87.0,9.5,615.0
Corse,2011/11/05,18.0,35.0,87.0,8.125,613.0
Corse,2011/11/06,14.0,21.0,81.0,9.25,611.0
Corse,2011/11/07,17.0,18.0,80.0,9.375,609.0
Corse,2011/11/08,16.0,34.0,87.0,9.125,606.0
Corse,2011/11/09,17.0,9.0,79.0,9.75,604.0
Corse,2011/11/10,16.0,8.0,81.0,9.875,602.0
Corse,2011/11/11,16.0,8.0,80.0,9.875,599.0
Corse,2011/11/12,16.0,12.0,77.0,10.0,596.0
Corse,2011/11/13,15.0,13.0,57.0,10.0,595.0
Corse,2011/11/14,14.0,4.0,61.0,10.0,593.0
Corse,2011/11/15,13.0,11.0,70.0,10.0,591.0
Corse,2011/11/16,14.0,15.0,70.0,10.0,588.0
Corse,2011/11/17,14.0,8.0,72.0,10.0,586.0
Corse,2011/11/18,14.0,7.0,77.0,10.0,584.0
Corse,2011/11/19,15.0,17.0,78.0,9.25,582.0
Corse,2011/11/20,14.0,17.0,86.0,9.0,581.0
Corse,2011/11/21,15.0,22.0,85.0,9.0,578.0
Corse,2011/11/22,14.0,21.0,88.0,9.25,576.0
Corse,2011/11/23,16.0,23.0,80.0,9.875,575.0
Corse,2011/11/24,16.0,12.0,69.0,10.0,573.0
Corse,2011/11/25,15.0,7.0,74.0,10.0,571.0
Corse,2011/11/26,15.0,5.0,72.0,10.0,570.0
Corse,2011/11/27,14.0,5.0,76.0,10.0,567.0
Corse,2011/11/28,13.0,9.0,83.0,10.0,566.0
Corse,2011/11/29,14.0,5.0,81.0,10.0,565.0
Corse,2011/11/30,15.0,5.0,77.0,10.0,563.0
Corse,2011/12/01,15.0,10.0,82.0,10.0,562.0
Corse,2011/12/02,14.0,18.0,80.0,10.0,561.0
Corse,2011/12/03,13.0,17.0,85.0,10.0,559.0
Corse,2011/12/04,13.0,28.0,87.0,10.0,558.0
Corse,2011/12/05,13.0,15.990932341315974,88.0,8.25,557.0
Corse,2011/12/06,13.0,15.990932341315974,68.0,10.0,556.0
Corse,2011/12/07,13.0,15.990932341315974,78.0,10.0,555.0
Corse,2011/12/08,14.0,19.0,69.0,10.0,554.0
Corse,2011/12/09,13.0,15.0,79.0,10.0,553.0
Corse,2011/12/10,13.0,12.0,89.0,10.0,552.0
Corse,2011/12/11,13.0,14.0,87.0,9.375,551.0
Corse,2011/12/12,12.0,19.0,85.0,10.0,551.0
Corse,2011/12/13,13.0,13.0,73.0,10.0,550.0
Corse,2011/12/14,13.0,21.0,88.0,10.0,549.0
Corse,2011/12/15,12.0,28.0,72.0,10.0,548.0
Corse,2011/12/16,13.0,15.990932341315974,85.0,9.75,549.0
Corse,2011/12/17,9.0,15.990932341315974,60.0,10.0,548.0
Corse,2011/12/18,7.0,20.0,77.0,8.875,547.0
Corse,2011/12/19,8.0,21.0,61.0,9.875,548.0
Corse,2011/12/20,8.0,24.0,92.0,9.375,547.0
Corse,2011/12/21,9.0,13.0,72.0,10.0,548.0
Corse,2011/12/22,11.0,8.0,63.0,10.0,547.0
Corse,2011/12/23,12.0,9.0,71.0,10.0,548.0
Corse,2011/12/24,10.0,33.0,75.0,10.0,547.0
Corse,2011/12/25,12.0,15.0,62.0,10.0,548.0
Corse,2011/12/26,11.0,17.0,56.0,10.0,548.0
Corse,2011/12/27,11.0,16.0,72.0,10.0,548.0
Corse,2011/12/28,11.0,6.0,69.0,10.0,549.0
Corse,2011/12/29,9.0,9.0,84.0,10.0,550.0
Corse,2011/12/30,11.0,15.990932341315974,82.0,10.0,549.0
Corse,2011/12/31,11.0,13.0,83.0,10.0,550.0
Grand Est,2011/01/01,-0.5,5.5,97.5,8.71249231596742,500.5
Grand Est,2011/01/02,0.0,10.5,97.0,8.71249231596742,501.5
Grand Est,2011/01/03,-1.0,5.5,94.5,5.5,502.5
Grand Est,2011/01/04,16.122935221131154,5.0,91.5,6.375,504.0
Grand Est,2011/01/05,0.5,11.5,94.5,8.5,505.0
Grand Est,2011/01/06,7.5,28.5,98.5,7.25,506.5
Grand Est,2011/01/07,10.0,19.0,98.0,6.75,507.5
Grand Est,2011/01/08,13.0,25.0,95.0,8.9375,509.0
Grand Est,2011/01/09,8.5,18.5,97.5,7.4375,511.5
Grand Est,2011/01/10,3.5,7.5,89.0,5.625,512.5
Grand Est,2011/01/11,5.0,18.0,98.0,5.4375,514.0
Grand Est,2011/01/12,5.5,20.5,97.0,6.3125,516.5
Grand Est,2011/01/13,10.5,26.0,99.0,8.625,518.0
Grand Est,2011/01/14,11.0,21.0,95.0,8.0625,520.0
Grand Est,2011/01/15,9.5,21.0,94.5,8.8125,522.5
Grand Est,2011/01/16,8.0,7.5,88.0,8.375,524.0
Grand Est,2011/01/17,7.5,16.0,88.0,9.0,526.5
Grand Est,2011/01/18,8.5,13.0,94.0,6.0,529.0
Grand Est,2011/01/19,4.5,10.5,84.0,7.3125,531.5
Grand Est,2011/01/20,2.5,13.0,88.0,6.9375,534.0
Grand Est,2011/01/21,0.5,17.0,81.0,9.8125,536.0
Grand Est,2011/01/22,1.0,12.5,77.0,9.5,539.0
Grand Est,2011/01/23,1.0,8.0,71.5,9.5,541.5
Grand Est,2011/01/24,2.5,9.0,88.0,7.625,544.5
Grand Est,2011/01/25,3.0,27.5,91.0,7.8125,547.0
Grand Est,2011/01/26,2.5,13.0,99.0,4.875,549.5
Grand Est,2011/01/27,2.0,18.0,90.5,6.875,552.5
Grand Est,2011/01/28,0.5,23.0,82.5,7.75,555.0
Grand Est,2011/01/29,-1.0,14.0,85.5,7.3125,557.5
Grand Est,2011/01/30,-0.5,13.5,80.5,7.5,560.5
Grand Est,2011/01/31,-1.0,8.5,77.5,8.125,563.5
Grand Est,2011/02/01,-1.5,8.0,69.5,10.0,566.5
Grand Est,2011/02/02,0.0,4.5,69.5,9.8125,569.5
Grand Est,2011/02/03,0.5,15.0,86.5,8.0,572.5
Grand Est,2011/02/04,8.0,29.0,93.0,9.5,575.5
Grand Est,2011/02/05,8.0,28.0,93.5,9.375,578.5
Grand Est,2011/02/06,8.5,18.5,91.0,8.875,581.5
Grand Est,2011/02/07,9.5,15.0,74.0,8.75,585.0
Grand Est,2011/02/08,8.5,6.0,89.5,7.375,587.5
Grand Est,2011/02/09,6.5,5.5,81.5,7.5,591.0
Grand Est,2011/02/10,8.0,15.5,74.0,9.5,595.0
Grand Est,2011/02/11,11.0,19.0,85.0,8.5,597.5
Grand Est,2011/02/12,10.0,11.5,77.5,9.0,601.0
Grand Est,2011/02/13,8.0,10.0,89.5,7.375,605.0
Grand Est,2011/02/14,11.0,12.5,83.0,9.125,607.5
Grand Est,2011/02/15,6.5,14.0,89.5,4.6875,611.0
Grand Est,2011/02/16,8.0,11.0,83.0,6.75,614.5
Grand Est,2011/02/17,4.5,11.5,78.5,6.5,617.5
Grand Est,2011/02/18,5.0,4.0,74.5,8.0,621.5
Grand Est,2011/02/19,6.0,9.0,67.5,10.0,624.0
Grand Est,2011/02/20,2.5,14.5,90.0,7.375,628.0
Grand Est,2011/02/21,2.0,11.0,85.5,5.8125,631.5
Grand Est,2011/02/22,1.5,16.0,78.0,7.375,635.0
Grand Est,2011/02/23,4.0,8.5,57.5,8.5,639.0
Grand Est,2011/02/24,4.0,10.5,85.0,8.25,641.5
Grand Est,2011/02/25,8.0,3.5,92.0,5.0,645.0
Grand Est,2011/02/26,8.0,14.0,89.0,6.0,648.5
Grand Est,2011/02/27,6.0,17.5,80.0,8.5,652.0
Grand Est,2011/02/28,7.0,13.5,82.5,5.875,655.5
Grand Est,2011/03/01,9.5,23.5,83.0,7.625,659.5
Grand Est,2011/03/02,8.0,29.5,51.0,10.0,662.5
Grand Est,2011/03/03,7.5,16.5,77.5,9.0,666.5
Grand Est,2011/03/04,7.5,15.5,75.5,8.625,670.0
Grand Est,2011/03/05,6.5,14.5,77.0,8.625,673.5
Grand Est,2011/03/06,7.0,12.5,77.0,9.0,677.0
Grand Est,2011/03/07,7.0,24.0,80.07957407831464,10.0,681.0
Grand Est,2011/03/08,12.0,14.0,57.5,10.0,685.0
Grand Est,2011/03/09,12.0,20.0,75.0,9.375,688.0
Grand Est,2011/03/10,10.5,25.5,78.0,8.375,692.0
Grand Est,2011/03/11,11.0,18.0,78.0,9.5,695.5
Grand Est,2011/03/12,13.5,13.0,62.5,10.0,699.5
Grand Est,2011/03/13,12.0,8.0,76.5,8.5625,702.5
Grand Est,2011/03/14,14.5,6.0,84.0,7.375,706.5
Grand Est,2011/03/15,16.5,17.0,74.0,8.5,710.0
Grand Est,2011/03/16,12.0,24.5,85.5,9.0625,713.5
Grand Est,2011/03/17,9.5,14.0,82.5,6.625,717.5
Grand Est,2011/03/18,8.0,13.5,76.5,9.4375,721.0
Grand Est,2011/03/19,8.5,18.5,88.0,7.9375,724.5
Grand Est,2011/03/20,10.0,12.0,54.0,10.0,728.0
Grand Est,2011/03/21,11.0,16.0,80.07957407831464,10.0,731.5
Grand Est,2011/03/22,13.0,13.5,51.0,10.0,735.0
Grand Est,2011/03/23,15.0,13.5,60.0,10.0,739.0
Grand Est,2011/03/24,17.0,11.0,67.5,9.5,743.5
Grand Est,2011/03/25,18.0,15.5,63.5,10.0,747.0
Grand Est,2011/03/26,15.0,7.5,69.5,9.875,750.5
Grand Est,2011/03/27,14.0,10.0,76.5,8.9375,754.0
Grand Est,2011/03/28,14.5,9.5,76.0,6.5,757.5
Grand Est,2011/03/29,16.0,5.0,56.0,10.0,761.0
Grand Est,2011/03/30,14.5,18.0,79.5,8.75,764.5
Grand Est,2011/03/31,13.5,17.5,91.5,7.5,768.0
Grand Est,2011/04/01,17.5,12.0,88.0,7.625,771.5
Grand Est,2011/04/02,21.5,12.5,69.0,9.5,774.5
Grand Est,2011/04/03,18.5,11.0,81.0,8.125,779.0
Grand Est,2011/04/04,13.0,13.5,79.5,8.5625,782.0
Grand Est,2011/04/05,15.0,12.0,64.0,8.5,786.0
Grand Est,2011/04/06,20.0,4.5,60.5,10.0,789.0
Grand Est,2011/04/07,23.0,17.0,67.5,10.0,793.0
Grand Est,2011/04/08,17.5,11.0,65.5,7.375,796.5
Grand Est,2011/04/09,18.5,12.0,64.0,8.5,800.0
Grand Est,2011/04/10,20.0,12.0,51.0,10.0,803.5
Grand Est,2011/04/11,21.0,10.5,51.0,10.0,807.0
Grand Est,2011/04/12,11.5,21.0,63.0,8.8125,810.5
Grand Est,2011/04/13,12.0,10.0,55.0,8.5,814.0
Grand Est,2011/04/14,13.0,10.5,47.0,10.0,817.5
Grand Est,2011/04/15,13.0,15.0,80.07957407831464,10.0,821.0
Grand Est,2011/04/16,14.0,11.0,49.5,10.0,824.5
Grand Est,2011/04/17,15.5,13.0,80.07957407831464,10.0,828.0
Grand Est,2011/04/18,19.0,8.0,50.5,10.0,831.5
Grand Est,2011/04/19,21.0,6.0,46.5,10.0,835.0
Grand Est,2011/04/20,22.0,5.5,49.0,10.0,838.5
Grand Est,2011/04/21,23.0,5.5,51.5,10.0,841.5
Grand Est,2011/04/22,23.5,7.0,49.5,10.0,845.0
Grand Est,2011/04/23,24.0,4.5,54.0,10.0,848.0
Grand Est,2011/04/24,21.0,10.5,67.0,10.0,851.5
Grand Est,2011/04/25,21.0,16.5,51.5,10.0,855.0
Grand Est,2011/04/26,18.5,15.5,50.0,10.0,858.5
Grand Est,2011/04/27,16.0,12.5,67.0,9.4375,862.0
Grand Est,2011/04/28,17.5,6.5,66.0,7.75,865.0
Grand Est,2011/04/29,19.0,11.5,56.0,9.875,867.5
Grand Est,2011/04/30,20.0,14.5,61.5,8.9375,871.5
Grand Est,2011/05/01,19.0,16.0,60.0,10.0,874.5
Grand Est,2011/05/02,18.5,16.5,52.0,10.0,878.0
Grand Est,2011/05/03,13.5,17.5,53.0,10.0,880.5
Grand Est,2011/05/04,15.0,7.5,80.07957407831464,10.0,884.0
Grand Est,2011/05/05,18.0,10.0,80.07957407831464,10.0,887.0
Grand Est,2011/05/06,23.0,10.0,47.0,10.0,889.5
Grand Est,2011/05/07,25.0,16.5,80.07957407831464,10.0,893.5
Grand Est,2011/05/08,25.5,10.0,46.5,10.0,895.5
Grand Est,2011/05/09,22.5,6.5,58.5,10.0,899.0
Grand Est,2011/05/10,24.5,4.5,65.5,9.875,902.0
Grand Est,2011/05/11,22.0,7.0,72.5,8.375,904.5
Grand Est,2011/05/12,18.0,17.5,78.5,7.1875,908.0
Grand Est,2011/05/13,18.0,6.5,63.5,7.875,910.0
Grand Est,2011/05/14,17.5,15.0,91.5,9.125,912.5
Grand Est,2011/05/15,13.5,17.0,74.0,6.125,916.0
Grand Est,2011/05/16,14.5,18.0,73.5,7.0,918.5
Grand Est,2011/05/17,19.0,12.5,74.5,8.25,920.5
Grand Est,2011/05/18,22.0,6.0,68.0,8.5,923.5
Grand Est,2011/05/19,22.5,7.0,73.0,8.875,926.0
Grand Est,2011/05/20,22.5,9.0,75.0,7.0,928.0
Grand Est,2011/05/21,22.5,4.5,76.5,8.25,931.0
Grand Est,2011/05/22,22.0,18.0,73.0,9.875,933.0
Grand Est,2011/05/23,20.0,7.5,60.0,8.0,936.0
Grand Est,2011/05/24,19.5,17.5,76.0,9.0,938.0
Grand Est,2011/05/25,20.0,12.5,59.5,10.0,940.0
Grand Est,2011/05/26,22.0,21.5,71.0,9.5,942.5
Grand Est,2011/05/27,15.0,18.5,77.0,6.875,944.5
Grand Est,2011/05/28,17.5,9.5,67.0,7.625,946.5
Grand Est,2011/05/29,20.0,12.5,73.5,8.1875,947.5
Grand Est,2011/05/30,19.0,14.5,74.5,8.1875,949.5
Grand Est,2011/05/31,18.0,22.5,92.5,7.625,951.5
Grand Est,2011/06/01,14.5,20.5,72.0,7.0,953.5
Grand Est,2011/06/02,20.0,21.5,66.5,8.875,954.5
Grand Est,2011/06/03,23.0,20.5,68.0,10.0,956.5
Grand Est,2011/06/04,25.0,12.0,81.0,7.8125,958.5
Grand Est,2011/06/05,24.0,10.0,75.5,6.75,959.5
Grand Est,2011/06/06,20.5,15.0,84.0,6.875,961.5
Grand Est,2011/06/07,23.5,5.0,76.5,6.8125,962.0
Grand Est,2011/06/08,15.5,13.5,87.5,5.5625,963.0
Grand Est,2011/06/09,17.0,10.5,73.5,6.5,964.5
Grand Est,2011/06/10,18.0,9.0,69.0,8.5,965.5
Grand Est,2011/06/11,17.0,11.0,74.0,5.6875,966.0
Grand Est,2011/06/12,19.5,4.5,67.0,7.9375,967.5
Grand Est,2011/06/13,19.5,7.5,79.0,7.0625,968.0
Grand Est,2011/06/14,21.5,7.5,83.0,6.875,968.5
Grand Est,2011/06/15,22.0,11.0,82.0,6.4375,969.5
Grand Est,2011/06/16,21.5,18.0,95.0,5.375,969.5
Grand Est,2011/06/17,21.0,12.5,71.5,6.1875,969.5
Grand Est,2011/06/18,15.5,22.0,84.5,9.875,970.5
Grand Est,2011/06/19,16.0,22.0,83.0,9.75,970.5
Grand Est,2011/06/20,17.5,16.5,92.5,5.6875,970.5
Grand Est,2011/06/21,22.5,16.0,80.5,7.1875,971.5
Grand Est,2011/06/22,21.5,18.5,94.5,6.6875,971.0
Grand Est,2011/06/23,18.0,16.0,81.5,8.125,971.0
Grand Est,2011/06/24,17.0,13.5,67.5,6.75,970.5
Grand Est,2011/06/25,19.5,14.0,77.5,8.4375,970.5
Grand Est,2011/06/26,25.5,4.5,77.5,7.25,969.5
Grand Est,2011/06/27,22.5,13.0,68.0,8.875,969.5
Grand Est,2011/06/28,30.5,8.5,70.0,10.0,969.0
Grand Est,2011/06/29,21.0,14.0,93.0,8.625,968.5
Grand Est,2011/06/30,18.5,9.0,70.0,6.75,967.5
Grand Est,2011/07/01,17.0,12.0,65.5,8.9375,967.0
Grand Est,2011/07/02,17.5,10.0,64.5,8.5,965.5
Grand Est,2011/07/03,19.5,8.0,66.0,9.0,965.0
Grand Est,2011/07/04,23.0,6.5,69.0,8.875,964.0
Grand Est,2011/07/05,25.5,8.5,72.0,8.5,962.5
Grand Est,2011/07/06,22.0,14.5,78.5,7.875,961.5
Grand Est,2011/07/07,22.0,16.0,75.5,7.8125,960.0
Grand Est,2011/07/08,20.5,15.0,72.0,8.75,959.5
Grand Est,2011/07/09,23.0,19.0,72.0,8.0,957.5
Grand Est,2011/07/10,21.5,9.0,90.5,6.875,956.0
Grand Est,2011/07/11,23.5,5.5,70.5,7.5,954.5
Grand Est,2011/07/12,28.0,10.5,72.0,8.75,952.5
Grand Est,2011/07/13,19.0,14.0,97.0,5.5625,950.5
Grand Est,2011/07/14,17.0,22.5,78.5,6.9375,949.0
Grand Est,2011/07/15,19.5,12.0,65.5,8.0,947.0
Grand Est,2011/07/16,22.5,16.0,74.0,9.5,945.5
Grand Est,2011/07/17,17.5,24.0,87.5,9.5625,943.5
Grand Est,2011/07/18,17.0,21.5,81.0,8.875,941.5
Grand Est,2011/07/19,20.5,17.0,78.0,7.25,939.0
Grand Est,2011/07/20,18.0,15.0,87.5,4.875,936.5
Grand Est,2011/07/21,19.0,8.0,80.0,6.9375,934.0
Grand Est,2011/07/22,19.5,11.0,80.0,6.0,932.0
Grand Est,2011/07/23,17.5,11.0,70.0,5.5625,930.0
Grand Est,2011/07/24,15.5,19.5,87.5,7.0,927.5
Grand Est,2011/07/25,19.0,8.5,79.5,6.9375,924.5
Grand Est,2011/07/26,21.0,8.5,75.0,8.875,922.0
Grand Est,2011/07/27,22.0,5.0,76.5,8.375,920.0
Grand Est,2011/07/28,21.0,6.5,75.5,6.625,917.5
Grand Est,2011/07/29,21.5,11.0,73.5,8.25,914.0
Grand Est,2011/07/30,18.5,12.0,73.5,7.25,912.0
Grand Est,2011/07/31,17.5,8.0,68.5,8.0,909.5
Grand Est,2011/08/01,22.0,6.5,67.0,10.0,906.0
Grand Est,2011/08/02,26.5,6.5,71.0,8.5,903.5
Grand Est,2011/08/03,23.5,14.0,78.0,8.875,900.5
Grand Est,2011/08/04,24.5,10.0,80.0,5.75,898.0
Grand Est,2011/08/05,24.0,10.5,83.5,6.375,894.5
Grand Est,2011/08/06,24.5,13.0,83.0,6.125,892.5
Grand Est,2011/08/07,19.0,12.5,82.0,7.625,889.0
Grand Est,2011/08/08,17.5,23.5,81.5,7.625,886.0
